"taxonID","isMarine","isFreshwater","isTerrestrial"
"rinse-checklist:taxon:086d3a9d9b58c4b24222859df3d7a584","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:086ef0859a10aa52a2f1bab20525169e","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:087c5f0961d1a4e94d610c1377ccd7c3","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:0882a0ec81b4c05b86d4cace86df09e3","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:08849c0616b2b176ee6104c6a7d8baa3","TRUE","FALSE","FALSE"
"rinse-checklist:taxon:0893ea28cbab2c9b2411615aa813e73c","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:08974a66012a0dd4dc70968d9f1420f5","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:08a08b5d7593898c0fc01f0c35f9fd29","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:08bec434dea4f9be17f5425f78eddc07","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:08d6d0cdb4d07afefdd48631a5d98586","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:08ee72534f363265a7b9f4f80b013382","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:08f098b836fe64180231dfae8f7f54dc","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:0904f280c40639c4f468473ff15c5666","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:090863f9d8f532d444c031d9c1beedc3","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:090e0a8c277e05aac9a324dd96f87cdb","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:0929a088a62755e16cb5b8d5e516138b","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:0936a17bf40dfd1ab8851b318bc9a99c","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:0948bcf315a738c9c92b1c447e60ef8e","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:09555e19759596c61f9e7dc652f03854","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:095c05c16d3840e6037735bc27757f41","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:09651dbd32c3d4e2e012186392a1d14d","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:0967b3cc38e3ba6441b56e2e9bf0d685","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:097a5160bf1f7bdd76ca7849fc6c42ab","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:097e72e177992a72ef2561651616d1ea","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:098381b35dc0278860920dc10330a4f9","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:0995e6159abf551dde080d6036fd55a0","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:09a6d858ba3bb5db1326390818cfae08","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:09b3719e97c0eb142f57571ea0137805","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:09e0112fa77f34b0ba4ca27ca1258d54","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:09e1514ca814408c0be035b76e81a2ae","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:09f1b8f701c63ad9e24d15b851221d10","TRUE","FALSE","FALSE"
"rinse-checklist:taxon:0a0f9a85735b52b87bdb546e1999e3a2","TRUE","FALSE","FALSE"
"rinse-checklist:taxon:0a1528a105c098ea418da1e212130e79","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:0a1572302de03ef5d8563ade38322097","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:0a166e17778a90f971ef247248f6e2e3","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:0a23647ed0a7c0df3cfe1a222b368f8a","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:0a3104e310cb62ef97e80dc5188aabbc","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:0a3633298b659c1554dfdf8d3ecdaf67","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:0a41f8970e31c4e1350c317e2e669bf1","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:0a447d80467b5a4dedb39a30c684f9ee","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:0a496578cb6fb9562ecffe6fd212d57a","FALSE","FALSE","TRUE"
